Question,"Question Type (multiple-choice or multi-select)","Answer Option 1","Answer Option 2","Answer Option 3","Answer Option 4","Answer Option 5","Answer Option 6","Correct Response",Explanation,"Knowledge Area"
"A defendant was driving his automobile at a legal speed in a residential zone.  A child darted out in front of him and was run over and killed before the defendant could prevent it.  The defendant's driver's license had expired three months previously; the defendant had neglected to check when it was due to expire.  Driving without a valid license is a misdemeanor in the jurisdiction.  On a charge of manslaughter, the defendant should be found",multiple-choice,"guilty under the misdemeanor-manslaughter rule.","guilty, because the licensing requirements are to protect life, and failure to obey is negligence.","not guilty, because the offense was not the proximate cause of the death.","not guilty, because there was no criminal intent.",3,"The correct answer is C. For the defendant to be found guilty of manslaughter, a proximate cause between the illegal act and the resulting death of the victim must exist. This causation must be more than simple cause-in-fact; it must be somehow foreseeable from the illegal action taken. In this case, the fact the defendant did not possess a valid license was not a causal factor in the death of the child.<br /><br /> Answer A is incorrect. The common law misdemeanor-manslaughter rule, while permitting the prosecution of involuntary manslaughter for misdemeanor offenses, still requires that there be a proximate cause between the illegal action and death. Answer B is incorrect. While the licensing requirements may be to protect life, criminal liability for manslaughter requires more than simple negligence, but also proximate cause. Finally, answer D is incorrect; manslaughter does not require that the defendant have any criminal intent to commit an offense. Recklessness is sufficient. The lack of the foreseeability between driving without a license and the death of the child shows the lack of proximate cause.",Homicide
"A father, disappointed by his 8-year-old son's failure to do well in school, began systematically depriving the child of food during summer vacation. Although his son became seriously ill from malnutrition, the father failed to call a doctor. He believed that as a parent he had the sole right to determine whether the child was fed or received medical treatment. Eventually the child died. An autopsy disclosed that the child had suffered agonizingly as a result of the starvation, that a physician's aid would have alleviated the suffering, and that although the child would have died in a few months from malnutrition, the actual cause of death was an untreatable form of cancer.<br /><br />The father was prosecuted for murder, defined in the jurisdiction as an ""unlawful killing of a human being with malice aforethought."" The father should be",multiple-choice,"acquitted, because of the defendant's good faith belief concerning parental rights in supervising children.","acquitted, because summoning the physician or feeding the child would not have prevented the child's death from cancer.","convicted, because the father's treatment of his son showed reckless indifference to the value of life.","convicted, because the child would have died from malnutrition had he not been afflicted with cancer.",2,"B is correct. The father should be acquitted of murder because, simply put, he did not cause the death of the child. His actions, as reprehensible as they may be, were not an actual, nor a proximate cause of his child's death. His child died of cancer, and, even if the child had been taken to the physician and fed properly, the defendant cannot be criminally liable for the child's death.<br /><br />A is incorrect. The father's belief concerning his parental rights, whether done in good faith or not, will not serve as a defense to a charge of murder. If the father's actions rose to the standard of gross recklessness necessary for implied malice aforethought, his belief concerning his parental rights is not a defense. This answer choice ignores the actual and proximate cause of the child's death.<br /><br />C is incorrect. While the father's treatment of his son did show reckless indifference to the value of human life, it did not cause the child's death. It certainly caused severe pain and suffering, and the father may be prosecuted for that, but the fact remains that the child died from an untreatable form of cancer, not as a result of the father's actions.<br /><br />D is incorrect. The fact that the child would have died eventually from the malnutrition will not allow for a conviction of murder when the cause of death was unrelated to the malnutrition. Because there is no evidence that the father's actions caused the death, aided in the cancer, or even shortened the life, of the child, he cannot be convicted of murder.",Homicide
"Two bullies hated a bartender and agreed to start a fight with the bartender and, if the opportunity arose, to kill him.<br /><br />The two bullies met the bartender in the street outside a bar and began to push him around. Three men who also hated the bartender stopped to watch. One of the men threw one of the bullies a knife. A second man told the bully, ""Kill him."" The third man, who made no move and said nothing, hoped that the bully would kill the bartender with the knife. One bully held the bartender while the other bully stabbed and killed him.<br /><br />On a charge of murdering the bartender, the third man who made no move and said nothing is",multiple-choice,"not guilty, because mere presence, coupled with silent approval and intent, is not sufficient.","not guilty, because he did not tell the bully ahead of time that he hoped the bully would murder the bartender.","guilty, because he had a duty to stop the killing and made no attempt to do so.","guilty, because he was present and approved of what occurred.",1,"The correct answer is A. Mere presence, even if accompanied by silent approval and intent, is insufficient actus reus to make a person criminally responsible for the actions of another. The man's mere presence, even if he had the requisite intent, will not make him accountable, and he should be found not guilty. Answer A is correct.<br /><br />Answer C is incorrect because there is no affirmative duty to save the life of another, except in rare, usually familial, relationships; mere failure to stop a murder does not make one accountable for the actions of the murderer. Answer D is incorrect; mere presence and approval lack the sufficient actus reus requirement for criminal liability for the actions of another. There must be some verbal encouragement made or aid given. Answer B is incorrect; while informing the actor beforehand that you approve of his actions may, in some rare circumstances, be sufficient to act as ""encouragement,"" it is not the only way for the man to be found accountable for the bully's actions.","Inchoate Crimes"
"In which of the following situations is the defendant most likely to be guilty of the crime charged?",multiple-choice,"Without the permission of the owner, the defendant takes the owner's car with the intention of driving it three miles to a grocery store and back. The defendant is charged with larceny.","The defendant gets permission to borrow the owner's car for the evening by falsely promising to return it, although he does not intend to do so. Two days later, he changes his mind and returns the car. The defendant is charged with larceny by trick.","The defendant gets permission to borrow the owner's car for the evening by misrepresenting his identity and falsely claiming he has a valid driver's license. He returns the car the next day. The defendant is charged with obtaining property by false pretenses.","With permission, the defendant, promising to return it by 9:00 p.m., borrows the owner's car. Later in the evening, the defendant decides to keep the car until the next morning and does so. The defendant is charged with embezzlement.",2,"Answer B is correct. At common law, larceny is the taking possession and carrying away of the personal property of another, without the owner's consent, and with the intent to permanently deprive the owner of the property. Larceny by trick is obtaining possession, with the owner's consent, of the property of another by fraud or misrepresentation, with the intent to permanently deprive the owner of said property. False pretenses is obtaining the title of property of another through fraud or misrepresentation. Embezzlement is the fraudulent conversion of another person's property by someone who held the property pursuant to a trust agreement.<br /><br />In answer A, the defendant took possession of the property of another without the owner's consent but lacked the intent to permanently deprive the owner of the property. Because he was planning to return the vehicle at the time of the taking, he is not guilty of larceny. Therefore, answer A is incorrect.<br /><br />In answer B, the defendant obtained possession of the property by falsely promising to return it. When the defendant took, he had the intent to permanently deprive the owner of the property. His subsequent return of the car does not negate this intent, thus, the defendant is guilty of larceny by trick. Therefore, answer B is correct.<br /><br />In answer C, the defendant obtained possession of, but not title to, the property. If only possession is obtained, the proper charge is larceny by trick. Therefore, answer C is incorrect.<br /><br />In answer D, the defendant obtained possession of the property pursuant to a trust agreement, but never converted the property. Instead, the defendant merely kept the property for an extra few hours. Therefore, answer D is incorrect.","Other Crimes"
"Unprepared for a final examination, a student asked his girlfriend to set off the fire alarms in the university building 15 minutes after the test commenced. The girlfriend did so. Several students were injured in the panic that followed as people were trying to get out of the building. The student and the girlfriend are prosecuted for battery and for conspiracy to commit battery.<br /><br />They are",multiple-choice,"guilty of both crimes.","guilty of battery but not guilty of conspiracy.","not guilty of battery but guilty of conspiracy.","not guilty of either crime.",2,"Both B and D are correct answers. At common law, battery is a general intent crime and is defined as the unlawful offensive touching of another. The girlfriend and the student, as accomplices, by pulling the fire alarm, caused many of the students to be offensively touched to the point of injury. These unlawful touchings were completely foreseeable from the pulling of the fire alarm, and they were the direct result of the student and his girlfriend's intentional act. Because battery is a general intent crime, the student and his girlfriend are guilty of battery.<br /><br />Conspiracy to commit battery, on the other hand, is a specific intent crime and requires an agreement to commit the crime of battery. For a proper conspiracy charge, both parties must reach an agreement and intend that the crime of battery be committed. Because conspiracy is a specific intent crime, there must be proof that both the student and his girlfriend specifically intended for people to be the victims of criminal battery. In this case, although the batteries were a foreseeable consequence of their actions, the student and his girlfriend did not have the specific intent that the batteries occur. Instead, they intended that the student get out of a final exam. The student and his girlfriend should be found not guilty of the offense of conspiracy to commit battery. Therefore answer B is correct.<br /><br />Answer D is also correct. When this question appeared on the bar exam, so many students chose answer D, that credit was given for both answers. If the student and his girlfriend are found to have lacked the general intent necessary to commit the crime of battery, then they would be found not guilty of either crime. In this case, it is possible that the girlfriend, and the student as her accomplice, meant to pull the fire alarms, but there is no indication that they intended to cause unlawful offensive touchings.<br /><br />Answer A is incorrect because the student and his girlfriend did not have the specific intent to cause criminal battery, and, lacking that specific intent, cannot be found guilty of conspiracy. Answer C is incorrect for that same reason, and also because battery is a general intent crime.","Other Crimes"
"A bank teller was fired by the president of a bank. The teller wanted to take revenge against the president, but decided against attempting it personally, because he knew the president was protected around the clock by bank security guards. The teller knew a man who had a violent temper and was very jealous. The teller falsely told the man that the man's wife was having an affair with the bank president. Enraged, the man said, ""What am I going to do?"" The teller said, ""If it were my wife, I'd just march into his office and blow his brains out."" The man grabbed a revolver and rushed to the bank. He walked into the bank, carrying the gun in his hand. One of the security guards, believing a holdup was about to occur, shot and killed the man.<br /><br />If charged with murder of the man, the teller should be found",multiple-choice,"guilty, based upon extreme recklessness.","guilty, based upon transferred intent.","not guilty, because he did not intend for the man to be shot by the security guard.","not guilty, because he did not shoot the man, and he was not acting in concert with the security guard.",1,"The correct answer is A. Murder is the unlawful killing of a human being with malice aforethought. Malice does not require the intent to kill; in some cases, there may be ""implied malice"" if there was gross or extreme recklessness to human life on the part of the defendant. In the question, the teller, knowing the man to be violent and jealous, lied to him, and suggested he commit murder. By taking actions that ensured the man would be walking into a heavily guarded bank with a gun, the teller acted with extreme recklessness; this is enough to show implied malice aforethought. Therefore, the teller should be found guilty of murder. An additional facet of the question raises the issue of whether the teller was a ""proximate cause"" of the man's death. The general test is whether the death was foreseeable; a defendant will be held criminally liable for the foreseeable consequences of their actions. In this case, by ensuring the man would enter a heavily guarded bank with the intent to kill the president and armed with a gun, it was foreseeable that the man would be killed.<br /><br />Answer B is incorrect because transferred intent does not apply in cases where the actor doing the killing is different than the one who has the intent to kill the president. The teller's intent to kill the president will not transfer to the security guard's' action of killing the man. Answer C is incorrect because the ""implied malice"" doctrine does not require that the teller have the intent that the man be killed; it is sufficient that the death of the man was a foreseeable result of the actions the teller put into motion, and that those actions were taken with extreme recklessness. Answer D is incorrect because the charge does not require that the teller be the one to shoot the man or that he act in concert with the security guard. Because the teller proximately caused the death of the man and did so with malice aforethought, the teller should be found guilty of murder.",Homicide
"The defendant, an avid fan of his home town football team, shot at the leg of a star player for a rival team, intending to injure the player's leg enough to hospitalize him for a few weeks, but not to kill him. The player died of loss of blood.<br /><br />What is the most serious offense of which the defendant could be properly convicted?",multiple-choice,"Involuntary manslaughter.","Voluntary manslaughter.",Murder.,"Felony murder.",3,"The correct answer is C. Murder is defined at common law as the unlawful killing of another with malice aforethought. The malice aforethought requirement can be satisfied by an intent to kill, an intent to inflict great bodily harm, reckless indifference to an unjustifiably high risk to human life, or intent to commit certain dangerous felonies. In this question, the defendant acted with the intent to commit great bodily harm, shown by his intent to hospitalize the player for a few weeks. Since the killing was done with malice aforethought, the most serious offense that the defendant can be properly convicted of is murder.<br /><br />Answer B is incorrect. Voluntary manslaughter is a killing that would otherwise be murder but is distinguishable from murder by the existence of adequate provocation. This is often described as a killing in the heat of passion. Here, there was no legally adequate provocation, and the shooting was not done in the sudden heat of passion. Therefore, there is no defense that would mitigate the killing to voluntary manslaughter.<br /><br />Answer A is incorrect. Involuntary manslaughter refers to an unintentional killing that results from recklessness or criminal negligence. Here, the defendant intended to shoot the player. Although he did not intend for the player to die, he did intend to cause great bodily harm. The killing was not done pursuant to a lawful act recklessly done, nor does the misdemeanor manslaughter rule apply. Therefore involuntary manslaughter does not apply.<br /><br />Answer D is incorrect. Under felony murder, a killing that occurs in the course of a dangerous felony, even an accidental one, may be charged as first-degree murder. The specific intent required, must be the intent to commit the underlying felony. The felony murder rule can be applied only if the underlying felony is independent of the killing. Thus, felonies such as manslaughter or aggravated battery are not qualifying underlying felonies because they are not a separate offenses. They are included in the same act. Felony murder statutes usually include a list of enumerated felonies which qualify as the base offense. The most common enumerated felonies are arson, rape, burglary, robbery, and kidnapping. Here, the defendant begun by commit an aggravated battery, which turned into a homicide. There is no felony independent of the killing for which felony murder could be charged.",Homicide
"A homeowner met a man, who was known to him to be a burglar, in a bar. The homeowner told the man that he needed money. He promised to pay the man $500 if the man would go to the homeowner's house the following night and take some silverware. The homeowner explained to the man that, although the silverware was legally his, his wife would object to his selling it.<br /><br />The homeowner pointed out his home, one of a group of similar tract houses. He drew a floor plan of the house that showed the location of the silverware. The homeowner said that his wife usually took several sleeping pills before retiring, and that he would make sure that she took them the next night. He promised to leave a window unlocked.<br /><br />Everything went according to the plan except that the man, deceived by the similarity of the tract houses, went to the wrong house. He found a window unlocked, climbed in and found silver where the homeowner had indicated. He took the silver to the cocktail lounge where the payoff was to take place. At that point police arrested the two men.<br /><br />If the homeowner was charged with burglary, his best argument for acquittal would be that",multiple-choice,"there was no breaking.","he consented to the entry.","no overt act was committed by him.","there was no intent to commit a felony.",4,"The correct answer is D. Burglary is defined at common law as the breaking and entering of a dwelling of another with the intent to commit a felony therein. Neither the homeowner nor the man had the intent to commit a felony, which should lead to an acquittal for the homeowner. The man's mistake regarding which house belonged to the homeowner negates the intent required for burglary. Therefore, this is also the homeowner's best argument for acquittal.<br /><br />Answer A is incorrect; since the house was not open to the public, the man's opening of the window was a ""breaking."" Answer B is incorrect because the homeowner could not give consent for the man to enter his neighbor's house, and the owner of the house did not consent to the entry. Answer C is incorrect because requesting that the man commit these acts, providing the floor plan of the house, and providing additional information were all overt acts that the homeowner had taken. The homeowner aided and abetted the man in his actions, and he would thus be criminally liable for the man's actions.","Other Crimes"
"Two brothers operated an illicit distillery. They customarily sold to anyone unless they suspected the person of being a revenue agent or an informant. One day when one of the brothers was at the distillery alone, he was approached by a buyer who asked to buy a gallon of liquor. The buyer was in fact a revenue officer. After the brother had sold him the liquor, the buyer revealed his identity. The brother grabbed one of the rifles that the brothers kept handy in case of trouble with the law, and shot and wounded the buyer. Other officers, hiding nearby, overpowered and arrested the brother who had shot the buyer.<br /><br />Shortly thereafter, the second brother came on the scene. The officers in hiding had been waiting for him. One of them approached him and asked to buy liquor. The second brother was suspicious and refused to sell. The officers nevertheless arrested him.<br /><br />Both brothers were charged with conspiracy to violate revenue laws, illegal selling of liquor, and battery of the officer.<br /><br />On the charge of battery, which statement concerning the brothers is true?",multiple-choice,"Neither is guilty.","Both are guilty.","The brother who shot the buyer is guilty but the second brother is not, because the conspiracy had terminated with the arrest of the brother who shot the buyer.","The brother who shot the buyer is guilty but the second brother is not, because the act of the brother who shot the buyer was outside the scope of the conspiracy.",2,"The correct answer is B. Conspirators are liable for all foreseeable crimes committed in furtherance of the conspiracy. The brothers conspired to operate a distillery, and the battery of a revenue officer was a foreseeable act in furtherance of the conspiracy. The fact that the brothers kept rifles handy in case of trouble with the law shows that the possibility of battery was foreseeable, and therefore the second brother will bear criminal responsibility for the battery. The second brother is criminally responsible for the actions of his brother in committing the battery. Both are guilty.<br /><br />A is incorrect; the brother who shot the buyer intentionally caused an unlawful offensive touching of the buyer so he is clearly guilty. Answer C is incorrect; the arrest of the brother who shot the buyer was made after he shot the buyer, and it would not serve to terminate the conspiracy or negate the second brother's responsibility for foreseeable crimes committed in the furtherance of the conspiracy. Answer D is incorrect; the battery that the brother who shot the buyer committed was foreseeable; this is evidenced by the fact that the brothers kept the rifles handy in case of trouble with the law. It was also done in the furtherance of the conspiracy to continue to sell illegal liquor. Since the battery was foreseeable, it was not outside the scope of the conspiracy, and the second brother is guilty of the battery.","Inchoate Crimes"
"A common law jurisdiction defines first-degree murder as any murder that is (1) committed by means of poison or (2) premeditated. All other murder is second-degree murder, and manslaughter is defined as at common law.<br /><br />An employee was angry with her boss for denying her a raise. Intending to cause her boss discomfort, the employee secretly dropped into his coffee three over-the-counter laxative pills. The boss drank the coffee containing the pills. Although the pills would not have been dangerous to an ordinary person, because the boss was already taking other medication, he suffered a seizure and died. <br /><br />If the employee is charged with murder in the first degree, should she be convicted?",multiple-choice,"Yes, only because she used poison.","Yes, only because she acted with premeditation.","Yes, both because she used poison and because she acted with premeditation.",No.,4,"Answer D is correct. In this jurisdiction, the use of poison or acting with premeditation may elevate murder from second to first degree. However, murder requires that a killer have acted with malice aforethought, express or implied. Malice exists when a person intends to kill, intends to inflict great bodily harm, intends to commit an inherently dangerous felony, or acts with a reckless indifference to an unjustifiably high risk to human life. The employee here did not intend to kill or cause serious injury to her boss when the employee dropped laxatives into her boss's coffee; the facts state that the employee only intended to cause her boss discomfort. Moreover, giving her boss laxatives that could be purchased over the counter does not rise to the level of reckless indifference to an unjustifiably high risk to human life. Therefore, because the employee did not intend to kill, did not intend to cause serious bodily injury, did not act with reckless indifference, and was not in the course of committing a felony, she would not be guilty of any degree of murder. Thus, Answer D is correct, and Answers A, B, and C are incorrect.",Homicide
"One evening, a bar patron had several drinks and then started to drive home. As he was proceeding down Main Boulevard, an automobile pulled out of a side street to his right. The bar patron's car struck this automobile broadside. The driver of the other car was killed as a result of the collision. A breath analysis test administered after the accident showed that the bar patron satisfied the legal definition of intoxication.<br /><br />If the bar patron is prosecuted for manslaughter, his best chance for acquittal would be based on an argument that",multiple-choice,"the other driver was contributorily negligent.","the collision would have occurred even if the bar patron had not been intoxicated.","because of his intoxication he lacked the mens rea needed for manslaughter.","driving while intoxicated requires no mens rea and so cannot be the basis for misdemeanor manslaughter.",2,"The correct answer is B. The bar patron's best argument for acquittal is that, because the accident would have occurred even if the bar patron had not been intoxicated, his reckless action giving rise to the manslaughter charge was not a cause in fact ('but for' cause) of the other driver's death. Because the action that the bar patron took was not a cause in fact, he cannot be convicted of manslaughter.<br /><br />Answer A is incorrect because contributory negligence is a civil issue and does not apply to criminal manslaughter cases. Answer C is incorrect because voluntary intoxication is only a defense to specific intent crimes, not to crimes involving criminal negligence, such as manslaughter. The bar patron's argument that he was too intoxicated to be criminally negligent will not succeed. Answer D is incorrect because the argument that the bar patron did not commit manslaughter by virtue of there being no underlying misdemeanor ignores the possibility that the bar patron committed manslaughter by virtue of carrying out a criminally negligent act. Answer D is an ineffective defense. The bar patron's best chance for acquittal is to argue that, because the collision would have occurred even if the bar patron had not been intoxicated, the criminally negligent acts he took were not the cause in fact of the death.",Homicide
"An antique dealer and a skilled calligrapher crafted a letter on very old paper. She included details that would lead knowledgeable readers to believe that the letter had been written by Thomas Jefferson to a friend. The calligrapher, who had a facsimile of Jefferson's autograph, made the signature and other writing on the letter resemble Jefferson's. She knew that the letter would attract the attention of local collectors. When it did and she was contacted about selling it, she said that it had come into her hands from a foreign collector who wished anonymity, and that she could make no promises about its authenticity. As she had hoped, a collector paid her $5,000 for the letter. Later the collector discovered the letter was not authentic, and handwriting analysis established that the calligrapher had written the letter.<br /><br />In a jurisdiction that follows the common-law definition of forgery, the calligrapher has",multiple-choice,"committed both forgery and false pretenses.","committed forgery, because she created a false document with the intent to defraud, but has not committed false pretenses, since she made no representation as to the authenticity of the document.","not committed forgery, because the document had no apparent legal significance, but has committed false pretenses, since she misrepresented the source of the document.","not committed forgery, because the document had no apparent legal significance, and has not committed false pretenses, since she has made no representation as to authenticity of the document.",3,"The correct answer is C. At common law, false pretenses is obtaining the possession and title of property of another through fraud or misrepresentation, with the intent to permanently deprive the owner of the property. At common law, forgery is the false making or material alteration of a writing where the writing has the apparent ability to defraud and is of apparent legal efficacy with the intent to defraud. The calligrapher did not commit forgery, because the document, by itself, has no legal efficacy or significance, it was merely purporting to be a letter. However, the calligrapher did commit false pretense because she obtained the property and title to property, the $5,000, by fraud and misrepresentation, and she had the intent to permanently deprive the owner of that property. Even though she did not specifically promise anything about the letter's authenticity, the calligrapher misrepresented the nature of the letter by saying it was from a collector rather than created by herself; she misrepresented who owned the letter, and how she obtained the letter. Those misrepresentations induced the buyer into giving her the money.<br /><br />Answer A is incorrect because the letter, by itself, had no legal significance, so the calligrapher did not commit forgery. Answer B is incorrect because it misstates the elements of common law forgery by leaving out the element that the writing must have legal efficacy. In addition, answer B ignores the calligrapher's fraudulent misrepresentations about the creation and history of the document, which induced the buyer into giving her the money for the letter. Answer D is incorrect because it ignores the calligrapher's fraudulent misrepresentations about the creation and history of the document, which induced the buyer into giving her the money for the letter. Therefore, the calligrapher did not commit forgery, but did commit false pretenses.","Other Crimes"
"The defendant and his friend were fooling around with a pistol in the friend's den. The defendant aimed the pistol in the friend's direction and fired three shots slightly to the friend's right. One shot ricocheted off the wall and struck his friend in the back, killing him instantly.<br /><br />The most serious crime of which the defendant can be convicted is",multiple-choice,murder.,"voluntary manslaughter.","involuntary manslaughter.","assault with a dangerous weapon.",1,"The correct answer is A. At common law, murder is defined as the unlawful killing of another human with malice aforethought. By firing multiple shots from a pistol extremely close to his friend, the defendant was acting with reckless indifference to an unjustifiably high risk to human life. This reckless indifference would qualify as malice aforethought, and would support a murder conviction. Because the defendant's actions could support a murder conviction, B, C, and D are incorrect as they are less serious offenses.",Homicide
"In which of the following situations is the defendant most likely to be convicted, even though he did not intend to bring about the harm that the statute defining the offense is designed to prevent?",multiple-choice,"The defendant was the president of an aspirin manufacturing company. A federal inspector discovered that a large number of aspirin tablets randomly scattered through several bottles in a carton ready for shipment were laced with arsenic. The defendant is charged with attempted introduction of adulterated drugs into interstate commerce.","The defendant struck the victim in the face with a baseball bat, intending to inflict a serious injury. The victim died after being hospitalized for three days. The defendant is charged with murder.","The defendant burglarized a jewelry store, intending to steal some diamonds. As he entered the store, he short-circuited the store's burglar alarm system, thereby preventing a warning of his entry to police. The smoldering wires eventually caused a fire that destroyed the store. The defendant is charged with arson.","The defendant wanted to frighten the victim's friend by placing a plastic rattlesnake in his lunch box. When the victim mistakenly took the lunch box and opened it, believing it to be his own, the plastic rattlesnake popped out. As a result of the fright, the victim suffered a heart attack and died. The defendant is charged with manslaughter.",2,"The correct answer is B. Although the defendant intended only to inflict serious bodily injury, he can be convicted of murder. At common law, murder is a crime defined as the unlawful killing of another with malice aforethought. Malice aforethought can be shown by a defendant's intent to inflict great bodily injury, so the defendant in B can be properly convicted of murder. <br /><br />Answer A is incorrect because attempt is a specific intent crime. There is no evidence that the defendant in answer A had the intent to introduce adulterated drugs into interstate commerce, or that he took substantial steps toward the commission of that offense. Answer C is incorrect because arson requires the malicious burning of the real property of another, and that malice is proved by showing a reckless disregard for an obvious or high risk that the structure would burn. In answer C, the burning due to the smoldering wires was not obvious or even foreseeable, so the burning was not malicious. Answer D is incorrect because manslaughter requires either the reckless or negligent killing of another. In answer D, the actions the defendant took were neither reckless nor negligent and would not be enough to sustain a conviction for manslaughter.","General Principles"
"A woman told a man to accompany her into her friend's unlocked barn and retrieve an expensive black saddle that she said she had loaned to the friend. The man accompanied the woman to the friend's barn, opened the door, found a black saddle hanging high above the ground, and climbed a ladder to reach it. He handed the saddle down to the woman, and the two left with it together. In fact, the saddle belonged to the friend, and when the friend discovered the saddle missing, she suspected that the woman was the thief. The friend used a screwdriver to break into the woman's house to find the saddle. Upon discovering the saddle on the woman's kitchen table, the friend took it back and called the police. <br /><br />The jurisdiction follows the common law, except that burglary covers structures in addition to dwellings and the nighttime element has been eliminated. <br /><br />Which, if any, of these individuals is guilty of burglary?",multiple-choice,"All of them.","Only the friend.","The man and the woman.","Only the woman.",4,"Answer D is correct. Only the woman had the requisite criminal intent. Burglary requires unlawful entry with intent to commit a felony (in this case, larceny). Persons taking back their own property or taking property in the honest but mistaken belief that the property belongs to someone who has authorized them to take it lack the intent to steal required for larceny. <br /><br />Answer A is incorrect. The friend and the man lacked the requisite criminal intent. Burglary requires unlawful entry with intent to commit a felony (in this case, larceny). Persons taking back their own property or taking property in the honest but mistaken belief that the property belongs to someone who has authorized them to take it lack the intent to steal required for larceny. <br /><br />Answer B is incorrect. The friend lacked the requisite criminal intent. Burglary requires unlawful entry with intent to commit a felony (in this case, larceny). Persons taking property in the honest belief that the property belongs to them lack the intent to steal required for larceny. <br /><br />Answer C is incorrect. The man lacked the requisite criminal intent. Burglary requires unlawful entry with intent to commit a felony (in this case, larceny). Persons taking property in the honest but mistaken belief that the property belongs to them or to someone who has authorized them to take it lack the intent to steal required for larceny.","Other Crimes"
"A driver stopped at a red light in his home state. A stranger opened the passenger door, got in, and pointed a gun at the driver. The stranger then directed the driver to keep driving. They drove several miles, crossed into a neighboring state, and drove several more miles. When they reached a remote location, the stranger ordered the driver to pull over. The stranger then robbed the driver of his wallet and cash, and ordered him out of the car. The stranger drove off in the driver's car.<br /><br />The stranger is charged with kidnapping in the neighboring state, which has adopted the Model Penal Code.<br /><br />Could the stranger properly be convicted of kidnapping in the neighboring state?",multiple-choice,"Yes, because the driver was transported under threat of force in the neighboring state.","Yes, because the driver in effect paid ransom for his release.","No, because any kidnapping took place in the driver's home state.","No, because the restraint was incidental to the robbery.",1,"Answer A is correct. Modern statutes tend to define kidnapping as the unlawful confinement of a person that involves either (i) some movement (asportation) of the victim, or (ii) concealment of the victim in a ""secret"" place. The movement in the neighboring state would constitute sufficient ""asportation"" for a kidnapping conviction, and was more than incidental to the robbery. Model Penal Code § 212.1. Thus, Answer A is correct.<br /><br />Answer B is incorrect. It is hard to characterize the proceeds of the robbery as ""ransom,"" but, in any event, the propriety of a kidnapping conviction does not turn on whether ransom was paid. The stranger properly could be convicted of kidnapping because the movement in the neighboring state was more than incidental to the robbery.<br /><br />Answer C is incorrect. The stranger properly could be convicted of kidnapping in both states. As explained above, the movement in the neighboring state was more than incidental to the robbery and would constitute kidnapping there as well as in the driver's home state.<br /><br />Answer D is incorrect. As explained above, the movement in the neighboring state was more than incidental to the robbery and would constitute kidnapping.","Other Crimes"
"The owner of an old warehouse decided to destroy the warehouse because the taxes on the structure exceeded the income that he could receive from it. He crept into the building in the middle of the night with a can of gasoline and a fuse and set the fuse timer for 30 minutes. He then left the building. The fuse failed to ignite and the building was not harmed.<br /><br />Arson is defined in this jurisdiction as ""the intentional burning of any building or structure of another, without the consent of the owner."" The warehouse owner believed, however, that burning one's own building was arson, having been so advised by his lawyer.<br /><br />Has the warehouse owner committed attempted arson?",multiple-choice,"Yes, because factual impossibility is no defense.","Yes, because a mistake of law, even on the advice of an attorney, is no defense.","No, because his mistake negated a necessary mental state.","No, because even if his actions had every consequence he intended, they would not have constituted arson.",4,"The correct answer is D. Because the warehouse owner, even if everything went as he had intended, could not have committed the crime of arson, he cannot be convicted of committing attempted arson. Arson requires that the building being burned be owned by ""another"" and that it be burned without the consent of the owner. Because he owned the building and consented to the burning, it was legally impossible for him to commit the crime of arson. Legal impossibility is a defense to an attempt charge, so the owner did not commit attempted arson.<br /><br />Answer A is incorrect because, although factual impossibility is not a defense, the owner also had a legal impossibility claim that served as a defense to the attempt charge. Answer B is incorrect because mistake of law can be a defense, and it confuses the mistake of law defense to a criminal charge with the legal impossibility defense to an attempt charge. It was impossible for the owner to commit the crime of arson, regardless of whether the owner made the mistake of believing it was. This kind of legal impossibility is a defense to a charge of attempted arson. Answer C is incorrect because the owner's ""mistake"" did not negate a necessary mens rea. The owner did have the requisite mental state for arson, which is intentionally burning a building. However, he could not be convicted of attempted arson, because the building he intended to burn was his own.","General Principles"
